Lawn green,#7CFC00,121,254,0,90.0,100.0,49.0
Beaver,#9F8170,161,122,111,22.0,20.0,53.0
Yellow rose,#FFF000,255,242,0,56.0,100.0,50.0
Dandelion,#F0E130,237,225,44,55.0,86.0,56.0
Dark orange,#FF8C00,251,142,0,33.0,100.0,50.0
Ecru,#C2B280,195,185,131,45.0,35.0,63.0
Coral Reef,#FD7C6E,254,121,111,6.0,97.0,71.0
Kiwi,#8EE53F,141,227,64,91.0,76.0,57.0
Shocking pink,#FC0FC0,250,14,188,315.0,98.0,52.0
Palm Leaf,#6F9940,130,138,131,88.0,5.0,53.0
Kombu green,#354230,52,66,48,103.0,16.0,22.0
Cosmic Cobalt,#2E2D88,50,45,135,241.0,50.0,36.0
Light goldenrod yellow,#FAFAD2,252,252,210,60.0,80.0,90.0
Ocean Green,#48BF91,73,190,146,157.0,48.0,52.0
Silver Lake blue,#5D89BA,94,136,188,212.0,40.0,55.0
Forest green (web),#228B22,32,143,32,120.0,61.0,34.0
Azure,#007FFF,1,125,254,210.0,100.0,50.0
Jet,#343434,59,49,55,0.0,0.0,20.0
Maximum Blue,#47ABCC,70,167,204,195.0,57.0,54.0
Paolo Veronese green,#009B7D,0,156,122,168.0,100.0,30.0
French raspberry,#C72C48,202,40,70,349.0,64.0,48.0
MSU Green,#18453B,24,70,62,167.0,48.0,18.0
Sacramento State green,#00563F,0,90,65,164.0,100.0,17.0
Mandarin,#F37A48,240,125,74,18.0,88.0,62.0
Vivid tangerine,#FFA089,255,168,139,12.0,100.0,77.0
Ash grey,#B2BEB5,175,191,184,135.0,8.0,72.0
Tiffany Blue,#0ABAB5,6,188,179,178.0,90.0,38.0
Rose Dust,#9E5E6F,158,93,111,344.0,25.0,49.0
Olive Drab (#3),#6B8E23,105,141,33,80.0,60.0,35.0
Razzle dazzle rose,#FF33CC,252,51,199,315.0,100.0,60.0
Raisin black,#242124,36,33,37,300.0,4.0,14.0
Vivid lime green,#A6D608,169,217,14,74.0,93.0,44.0
Medium blue,#0000CD,3,3,210,240.0,100.0,40.0
Burnished Brown,#A17A74,159,121,115,8.0,19.0,54.0
Rose madder,#E32636,227,42,58,355.0,77.0,52.0
Royal blue,#002366,1,32,106,219.0,100.0,20.0
Tiffany Blue,#0ABAB5,8,185,178,178.0,90.0,38.0
Persian orange,#D99058,219,148,88,26.0,63.0,60.0
Rose red,#C21E56,197,29,90,340.0,73.0,44.0
Harvest gold,#DA9100,219,147,0,40.0,100.0,43.0
Pale violet-red,#DB7093,215,112,146,340.0,60.0,65.0
Light green,#90EE90,148,239,141,120.0,73.0,75.0
Peach,#FFCBA4,255,203,163,26.0,100.0,82.0
Pale violet-red,#DB7093,223,115,147,340.0,60.0,65.0
Cornsilk,#FFF8DC,255,247,221,48.0,100.0,93.0
Raspberry glace,#915F6D,145,97,114,343.0,21.0,47.0
Celeste,#B2FFFF,181,253,255,180.0,100.0,85.0
Baby pink,#F4C2C2,243,191,197,0.0,69.0,86.0
Harvest gold,#DA9100,221,147,0,40.0,100.0,43.0
Shocking pink,#FC0FC0,250,18,192,315.0,98.0,52.0
China pink,#DE6FA1,223,111,164,333.0,63.0,65.0
Debian red,#D70A53,214,7,84,339.0,91.0,44.0
Air superiority blue,#72A0C1,115,156,191,205.0,39.0,60.0
Topaz,#FFC87C,255,200,124,35.0,100.0,74.0
Café noir,#4B3621,74,56,36,30.0,39.0,21.0
Pomp and Power,#86608E,132,95,143,290.0,19.0,47.0
Illuminating Emerald,#319177,45,141,126,164.0,49.0,38.0
Blush,#DE5D83,223,90,131,342.0,66.0,62.0
Mango Tango,#FF8243,255,130,64,20.0,100.0,63.0
Inchworm,#B2EC5D,178,240,94,84.0,79.0,65.0
Blue,#0000FF,3,2,255,240.0,100.0,50.0
Baby powder,#FEFEFA,255,255,250,60.0,67.0,99.0
Magenta (Pantone),#D0417E,216,69,124,334.0,60.0,54.0
Brown Yellow,#cc9966,208,157,105,30.0,50.0,60.0
Light taupe,#B38B6D,182,136,113,26.0,32.0,56.0
Majorelle Blue,#6050DC,100,78,223,247.0,67.0,59.0
Desaturated cyan,#669999,100,156,156,180.0,20.0,50.0
Mantis,#74C365,113,195,98,110.0,44.0,58.0
Vivid gamboge,#FF9900,255,157,3,36.0,100.0,50.0
Coquelicot,#FF3800,255,60,4,13.0,100.0,50.0
Melon,#FDBCB4,255,184,177,7.0,95.0,85.0
Sea blue,#006994,2,106,148,197.0,100.0,29.0
Banana yellow,#FFE135,253,226,56,51.0,100.0,60.0
Registration black,#000000,0,3,2,0.0,0.0,0.0
Navy purple,#9457EB,149,89,235,265.0,79.0,63.0
Pink lace,#FFDDF4,254,221,244,319.0,100.0,93.0
Veronica,#A020F0,158,36,241,277.0,87.0,53.0
Shadow blue,#778BA5,120,144,158,214.0,20.0,56.0
Golden yellow,#FFDF00,249,226,2,52.0,100.0,50.0
Jasmine,#F8DE7E,251,223,129,47.0,90.0,73.0
Middle Blue,#7ED4E6,122,216,230,126.0,68.0,70.0
English vermillion,#CC474B,207,69,72,358.0,57.0,54.0
Very light malachite green,#64E986,100,229,134,135.0,75.0,65.0
Mint green,#98FF98,154,255,154,120.0,100.0,80.0
Navajo white,#FFDEAD,255,221,173,36.0,100.0,84.0
Coral,#FF7F50,251,125,83,16.0,100.0,66.0
Purple Plum,#9C51B6,156,84,186,285.0,41.0,52.0
Tuscany,#C09999,188,149,152,0.0,24.0,68.0
Slate gray,#708090,112,127,146,210.0,13.0,50.0
Blue Bolt,#00B9FB,3,181,255,196.0,100.0,49.0
Mint,#3EB489,64,177,140,158.0,49.0,47.0
Deep Taupe,#7E5E60,126,94,97,356.0,15.0,43.0
Vivid mulberry,#B80CE3,185,14,227,288.0,90.0,47.0
Old silver,#848482,131,129,128,60.0,1.0,51.0
Purple Plum,#9C51B6,154,83,184,285.0,41.0,52.0
Bubbles,#E7FEFF,227,255,251,183.0,100.0,95.0
Radical Red,#FF355E,252,49,93,348.0,100.0,60.0
Tangerine,#F28500,239,133,6,33.0,100.0,47.0
Azure,#007FFF,0,124,252,210.0,100.0,50.0
Fallow,#C19A6B,193,150,108,33.0,41.0,59.0
Pine green,#01796F,2,119,112,175.0,98.0,24.0
Amaranth red,#D3212D,208,34,44,356.0,73.0,48.0
Wood brown,#C19A6B,193,152,105,33.0,41.0,59.0
Light pastel purple,#B19CD9,180,158,217,261.0,45.0,73.0
Cinnamon[citation needed],#D2691E,209,102,37,25.0,75.0,47.0
Silver sand,#BFC1C2,189,189,192,200.0,2.0,75.0
Donkey brown,#664C28,99,74,37,35.0,44.0,28.0
Dogwood rose,#D71868,215,26,103,335.0,80.0,47.0
Periwinkle,#CCCCFF,204,202,255,240.0,100.0,90.0
Wild Strawberry,#FF43A4,255,70,167,329.0,100.0,63.0
Tango pink,#E4717A,229,113,125,355.0,68.0,67.0
Persian rose,#FE28A2,255,44,161,326.0,99.0,58.0
Onyx,#353839,57,53,61,195.0,4.0,22.0
Amaranth deep purple,#9F2B68,161,39,96,328.0,57.0,40.0
Rose red,#C21E56,192,27,88,340.0,73.0,44.0
Metallic Seaweed,#0A7E8C,15,129,138,186.0,87.0,29.0
Halayà úbe,#663854,99,57,80,323.0,29.0,31.0
Plum (web),#DDA0DD,227,163,222,300.0,47.0,75.0
Dark taupe,#483C32,75,55,49,27.0,18.0,24.0
Dark blue-gray,#666699,99,94,154,240.0,20.0,50.0
Umber,#635147,98,81,70,21.0,16.0,33.0
Champagne pink,#F1DDCF,243,222,209,25.0,55.0,88.0
Medium violet-red,#C71585,200,19,134,322.0,81.0,43.0
Amaranth deep purple,#9F2B68,161,42,104,328.0,57.0,40.0
Rufous,#A81C07,164,28,6,8.0,92.0,34.0
Duke blue,#00009C,0,2,157,240.0,100.0,31.0
Papaya whip,#FFEFD5,255,237,213,37.0,100.0,92.0
Lime (color wheel),#BFFF00,191,255,0,75.0,100.0,50.0
Vivid sky blue,#00CCFF,0,208,255,192.0,100.0,50.0
Burnished Brown,#A17A74,157,125,116,8.0,19.0,54.0
Dolphin Gray,#828E84,127,142,135,130.0,5.0,53.0
Cool Black,#002E63,0,55,101,212.0,100.0,19.0
Yellow (RYB),#FEFE33,255,251,49,60.0,99.0,60.0
Russet,#80461B,124,70,27,26.0,65.0,30.0
Dark orchid,#9932CC,155,50,205,280.0,61.0,50.0
Cadmium red,#E30022,226,0,30,351.0,100.0,45.0
Tropical rain forest,#00755E,3,119,92,168.0,100.0,23.0
Roman silver,#838996,127,136,152,221.0,8.0,55.0
Mint,#3EB489,67,174,140,158.0,49.0,47.0
Falu red,#801818,129,28,27,0.0,68.0,30.0
Dark tan,#918151,148,125,77,45.0,28.0,44.0
Selective yellow,#FFBA00,255,190,0,44.0,100.0,50.0
Lavender magenta,#EE82EE,233,131,236,300.0,76.0,72.0
Rose red,#C21E56,194,25,87,340.0,73.0,44.0
Pine green,#01796F,0,121,111,175.0,98.0,24.0
Medium violet-red,#C71585,202,24,133,322.0,81.0,43.0
Palatinate purple,#682860,106,38,92,308.0,44.0,28.0
Cal Poly Pomona green,#1E4D2B,28,77,44,137.0,44.0,21.0
Honolulu blue,#006DB0,0,109,176,203.0,100.0,35.0
French puce,#4E1609,78,20,8,11.0,79.0,17.0
La Salle Green,#087830,10,122,52,141.0,88.0,25.0
Blue-green,#0D98BA,15,153,184,192.0,87.0,39.0
Deep carmine pink,#EF3038,237,46,57,357.0,86.0,56.0
Cultured,#F5F5F5,243,242,245,0.0,0.0,96.0
Charm pink,#E68FAC,231,147,172,340.0,64.0,73.0
Cadmium red,#E30022,223,4,29,351.0,100.0,45.0
Violet-blue,#324AB2,49,76,178,229.0,56.0,45.0
Umber,#635147,101,84,73,21.0,16.0,33.0
Princess Perfume,#FF85CF,255,132,211,324.0,100.0,76.0
Chlorophyll green,#4AFF00,77,254,0,103.0,100.0,50.0
Blond,#FAF0BE,254,239,186,50.0,86.0,86.0
Castleton green,#00563F,7,89,65,164.0,100.0,17.0
Rich brilliant lavender,#F1A7FE,245,169,254,291.0,98.0,83.0
Venetian red,#C80815,201,7,20,356.0,92.0,41.0
Camel,#C19A6B,198,154,111,33.0,41.0,59.0
Medium blue,#0000CD,0,3,202,240.0,100.0,40.0
Sea blue,#006994,3,110,152,197.0,100.0,29.0
Ceil,#92A1CF,145,163,210,225.0,39.0,69.0
Bright ube,#D19FE8,211,157,229,281.0,61.0,77.0
Golden yellow,#FFDF00,253,224,0,52.0,100.0,50.0
Sea Serpent,#4BC7CF,71,202,210,184.0,58.0,55.0
Turquoise Surf,#00C5CD,0,199,198,182.0,100.0,40.0
Dark orange,#FF8C00,253,140,2,33.0,100.0,50.0
Banana yellow,#FFE135,252,227,52,51.0,100.0,60.0
Bisque,#FFE4C4,255,235,194,33.0,100.0,88.0
Spanish sky blue,#00FFFF,0,252,255,180.0,100.0,50.0
Mauvelous,#EF98AA,245,148,170,348.0,73.0,77.0
Rose gold,#B76E79,182,108,124,351.0,34.0,57.0
Jungle green,#29AB87,45,174,135,163.0,61.0,42.0
Chamoisee,#A0785A,162,118,89,26.0,28.0,49.0
Picton blue,#45B1E8,67,179,227,200.0,78.0,59.0
Light blue,#ADD8E6,172,216,230,195.0,53.0,79.0
Vivid mulberry,#B80CE3,186,16,223,288.0,90.0,47.0
Old lace,#FDF5E6,253,244,226,39.0,85.0,95.0
Sugar Plum,#914E75,142,80,118,325.0,30.0,44.0
Phthalo blue,#000F89,0,14,139,233.0,100.0,27.0
Raspberry rose,#B3446C,173,71,108,338.0,45.0,48.0
Apricot,#FBCEB1,251,209,180,24.0,90.0,84.0
Pink lace,#FFDDF4,255,225,246,319.0,100.0,93.0
Red,#FF0000,255,1,0,0.0,100.0,50.0
Lavender magenta,#EE82EE,234,135,234,300.0,76.0,72.0
Dark gray (X11),#A9A9A9,167,171,170,0.0,0.0,66.0
Brown-nose,#6B4423,105,65,31,28.0,51.0,28.0
Pale cornflower blue,#ABCDEF,175,201,237,210.0,68.0,80.0
Egyptian blue,#1034A6,12,51,165,226.0,82.0,36.0
Charleston green,#232B2B,35,47,39,180.0,10.0,15.0
Banana yellow,#FFE135,251,225,57,51.0,100.0,60.0
Royal fuchsia,#CA2C92,202,43,148,321.0,64.0,48.0
Cinnabar,#E34234,224,66,49,5.0,76.0,55.0
Pink Flamingo,#FC74FD,248,115,253,300.0,97.0,72.0
Honolulu blue,#006DB0,0,112,178,203.0,100.0,35.0
Regalia,#522D80,81,39,128,267.0,48.0,34.0
English vermillion,#CC474B,210,66,77,358.0,57.0,54.0
Orange peel,#FF9F00,251,162,0,37.0,100.0,50.0
Heart Gold,#808000,127,130,2,60.0,100.0,25.0
Cadmium orange,#ED872D,233,135,45,28.0,84.0,55.0
Neon fuchsia,#FE4164,250,65,102,349.0,99.0,63.0
Sugar Plum,#914E75,143,77,112,325.0,30.0,44.0
Azure,#007FFF,0,128,251,210.0,100.0,50.0
Dark imperial blue,#00416A,0,63,102,203.0,100.0,21.0
Safety orange (blaze orange),#FF6700,255,106,6,24.0,100.0,50.0
Light cornflower blue,#93CCEA,143,207,236,201.0,67.0,75.0
Deep Red,#850101,137,0,0,0.0,99.0,26.0
Rust,#B7410E,180,61,16,18.0,86.0,39.0
Alice blue,#F0F8FF,243,247,255,208.0,100.0,97.0
Maximum Blue,#47ABCC,68,170,200,195.0,57.0,54.0
Pastel magenta,#F49AC2,236,148,198,333.0,80.0,78.0
Jade,#00A86B,1,171,103,158.0,100.0,33.0
Lavender blue,#CCCCFF,204,204,255,240.0,100.0,90.0
Vivid sky blue,#00CCFF,0,208,255,192.0,100.0,50.0
Wild Strawberry,#FF43A4,252,72,166,329.0,100.0,63.0
Metallic Seaweed,#0A7E8C,8,124,134,186.0,87.0,29.0
Blanched almond,#FFEBCD,254,236,198,36.0,100.0,90.0
USAFA blue,#004F98,0,77,156,209.0,100.0,30.0
Blueberry,#4F86F7,83,136,251,220.0,91.0,64.0
Sacramento State green,#00563F,4,93,68,164.0,100.0,17.0
Amber (SAE/ECE),#FF7E00,252,127,0,30.0,100.0,50.0
Cinnamon[citation needed],#D2691E,214,102,30,25.0,75.0,47.0
Copper (Crayola),#DA8A67,220,136,101,18.0,61.0,63.0
Burlywood,#DEB887,218,180,132,34.0,57.0,70.0
Jasmine,#F8DE7E,248,221,125,47.0,90.0,73.0
Sizzling Sunrise,#FFDB00,255,216,3,52.0,100.0,50.0
Brink pink,#FB607F,253,97,128,348.0,95.0,68.0
Blast-off bronze,#A57164,162,116,96,12.0,27.0,52.0
Shiny Shamrock,#5FA778,95,168,118,141.0,29.0,51.0
Lime (color wheel),#BFFF00,192,255,1,75.0,100.0,50.0
Sea blue,#006994,4,103,145,197.0,100.0,29.0
Brass,#B5A642,180,171,67,52.0,47.0,48.0
Blueberry,#4F86F7,83,138,250,220.0,91.0,64.0
Jasper,#D73B3E,212,53,60,359.0,66.0,54.0
Feldgrau,#4D5D53,76,90,87,143.0,9.0,33.0
Rich black (FOGRA39),#010203,0,0,3,210.0,50.0,1.0
Blue-green,#0D98BA,11,152,182,192.0,87.0,39.0
Café noir,#4B3621,75,56,33,30.0,39.0,21.0
Red Salsa,#FD3A4A,255,59,74,355.0,98.0,61.0
Peru,#CD853F,197,135,60,30.0,59.0,53.0
Absolute zero,#0048BA,0,69,191,217.0,100.0,37.0
Grape,#6F2DA8,112,46,169,272.0,58.0,42.0
Mindaro,#E3F988,229,249,139,72.0,90.0,75.0
Maximum Red Purple,#A63A79,172,61,125,325.0,48.0,44.0
Middle Green,#4D8C57,78,136,82,130.0,29.0,43.0
Citrine,#E4D00A,224,210,10,54.0,92.0,47.0
Magic mint,#AAF0D1,171,243,206,153.0,70.0,80.0
Red (RYB),#FE2712,254,38,20,5.0,99.0,53.0
Teal green,#00827F,1,127,123,179.0,100.0,25.0
Light salmon pink,#FF9999,254,154,153,0.0,100.0,80.0
Sky magenta,#CF71AF,208,117,168,320.0,49.0,63.0
Gamboge,#E49B0F,228,153,19,39.0,88.0,48.0
Blue Bolt,#00B9FB,2,185,248,196.0,100.0,49.0
Halayà úbe,#663854,99,57,78,323.0,29.0,31.0
Cosmic Cobalt,#2E2D88,48,53,135,241.0,50.0,36.0
American rose,#FF033E,252,5,61,346.0,100.0,51.0
Bondi blue,#0095B6,0,146,178,191.0,100.0,36.0
Raspberry pink,#E25098,226,82,149,330.0,72.0,60.0
Apricot,#FBCEB1,251,211,176,24.0,90.0,84.0
Brunswick green,#1B4D3E,27,78,56,162.0,48.0,20.0
Wenge,#645452,104,84,84,7.0,10.0,36.0
Donkey brown,#664C28,94,78,37,35.0,44.0,28.0
Cadmium green,#006B3C,0,107,60,154.0,100.0,21.0
Sonic silver,#757575,115,115,118,0.0,0.0,46.0
Feldgrau,#4D5D53,74,95,88,143.0,9.0,33.0
Middle Green,#4D8C57,77,139,90,130.0,29.0,43.0
Islamic green,#009000,2,140,3,120.0,100.0,28.0
Olive Drab (#3),#6B8E23,105,139,39,80.0,60.0,35.0
Aero blue,#C9FFE5,202,247,231,151.0,100.0,89.0
Amaranth pink,#F19CBB,245,156,187,338.0,75.0,78.0
Deep sky blue,#00BFFF,0,191,251,195.0,100.0,50.0
Key Lime,#E8F48C,230,245,139,67.0,83.0,75.0
Bangladesh green,#006A4E,0,102,76,164.0,100.0,21.0
Orange (color wheel),#FF7F00,251,120,0,30.0,100.0,50.0
Bangladesh green,#006A4E,1,104,78,164.0,100.0,21.0
Razzmatazz,#E3256B,224,34,110,338.0,77.0,52.0
Blue-green,#0D98BA,8,150,186,192.0,87.0,39.0
Mauve,#E0B0FF,225,176,253,276.0,100.0,85.0
Green (HTML/CSS color),#008000,0,126,0,120.0,100.0,25.0
Maximum Blue Purple,#ACACE6,178,174,230,240.0,54.0,79.0
Coral pink,#F88379,248,128,124,5.0,90.0,72.0
Light khaki,#F0E68C,236,229,144,54.0,77.0,75.0
Dark blue-gray,#666699,95,98,153,240.0,20.0,50.0
Brown Yellow,#cc9966,203,158,96,30.0,50.0,60.0
Lawn green,#7CFC00,121,255,0,90.0,100.0,49.0
Green (Pantone),#00AD43,0,174,68,143.0,100.0,34.0
Bluebonnet,#1C1CF0,28,31,243,240.0,88.0,53.0
Vivid lime green,#A6D608,165,219,4,74.0,93.0,44.0
Middle Yellow,#FFEB00,255,235,2,55.0,100.0,50.0
Brunswick green,#1B4D3E,28,79,56,162.0,48.0,20.0
Bright ube,#D19FE8,210,155,233,281.0,61.0,77.0
Persian rose,#FE28A2,251,45,162,326.0,99.0,58.0
Rich maroon,#B03060,175,47,92,338.0,57.0,44.0
Maximum Blue Purple,#ACACE6,173,169,232,240.0,54.0,79.0
Dark khaki,#BDB76B,190,180,103,56.0,38.0,58.0
Lavender rose,#FBA0E3,252,160,229,316.0,92.0,81.0
Booger Buster,#DDE26A,221,230,106,63.0,67.0,65.0
Piggy pink,#FDDDE6,251,227,231,343.0,89.0,93.0
Mughal green,#306030,55,100,46,120.0,33.0,28.0
Laurel green,#A9BA9D,169,186,157,95.0,17.0,67.0
Volt,#CEFF00,206,253,0,72.0,100.0,50.0
Ruber,#CE4676,208,70,114,339.0,58.0,54.0
Light goldenrod yellow,#FAFAD2,250,249,213,60.0,80.0,90.0
Spanish orange,#E86100,236,98,1,25.0,100.0,45.0
Ruddy,#FF0028,254,0,42,351.0,100.0,50.0
Stormcloud,#4F666A,79,106,110,189.0,15.0,36.0
Viridian,#40826D,62,130,110,161.0,34.0,38.0
Royal yellow,#FADA5E,249,222,92,48.0,94.0,67.0
Red Salsa,#FD3A4A,255,63,74,355.0,98.0,61.0
Piggy pink,#FDDDE6,253,221,226,343.0,89.0,93.0
Timberwolf,#DBD7D2,218,216,210,33.0,11.0,84.0
Middle Blue,#7ED4E6,118,220,234,126.0,68.0,70.0
Crimson glory,#BE0032,194,6,46,344.0,100.0,37.0
Jazzberry jam,#A50B5E,166,9,93,328.0,88.0,35.0
Pink Sherbet,#F78FA7,249,146,171,346.0,87.0,76.0
Pullman Green,#3B331C,58,53,27,45.0,36.0,17.0
White,#FFFFFF,255,255,254,0.0,0.0,100.0
Light goldenrod yellow,#FAFAD2,254,246,213,60.0,80.0,90.0
Rose quartz,#AA98A9,169,149,167,303.0,10.0,63.0
Baker-Miller pink,#FF91AF,255,142,175,344.0,100.0,78.0
Cyan azure,#4E82B4,78,128,184,209.0,41.0,51.0
Lapis lazuli,#26619C,39,94,151,210.0,61.0,38.0
Dark taupe,#483C32,71,64,47,27.0,18.0,24.0
Red-orange,#FF5349,255,81,72,3.0,100.0,64.0
Ivory,#FFFFF0,251,255,241,60.0,100.0,97.0
Asparagus,#87A96B,135,168,111,93.0,26.0,54.0
Dark coral,#CD5B45,202,93,69,10.0,58.0,54.0
Papaya whip,#FFEFD5,255,241,214,37.0,100.0,92.0
Old gold,#CFB53B,207,185,60,49.0,61.0,52.0
Ocean Blue,#4F42B5,81,70,183,247.0,47.0,48.0
Jade,#00A86B,0,168,104,158.0,100.0,33.0
Charcoal,#36454F,54,66,79,204.0,19.0,26.0
Dark orange,#FF8C00,253,138,0,33.0,100.0,50.0
Windsor tan,#A75502,168,84,6,30.0,98.0,33.0
Portland Orange,#FF5A36,255,91,53,11.0,100.0,61.0
Yellow (Pantone),#FEDF00,253,222,0,53.0,100.0,50.0
French wine,#AC1E44,173,31,66,344.0,70.0,40.0
Mindaro,#E3F988,225,242,140,72.0,90.0,75.0
Shiny Shamrock,#5FA778,92,165,122,141.0,29.0,51.0
Amaranth pink,#F19CBB,241,160,188,338.0,75.0,78.0
Rich black (FOGRA29),#010B13,5,11,22,207.0,90.0,4.0
Brown (traditional),#964B00,147,75,3,30.0,100.0,29.0
French plum,#811453,128,22,84,325.0,73.0,29.0
Red (Crayola),#EE204D,239,29,80,347.0,86.0,53.0
Majorelle Blue,#6050DC,92,81,215,247.0,67.0,59.0
Ube,#8878C3,136,120,189,253.0,39.0,62.0
Phthalo blue,#000F89,2,13,137,233.0,100.0,27.0
Dark electric blue,#536878,79,112,117,206.0,18.0,40.0
Dark powder blue,#003399,0,55,156,220.0,100.0,30.0
Vegas gold,#C5B358,196,177,90,50.0,48.0,56.0
Old heliotrope,#563C5C,90,56,94,289.0,21.0,30.0
Taupe gray,#8B8589,137,130,138,320.0,3.0,53.0
Otter brown,#654321,104,64,34,30.0,51.0,26.0
Sheen Green,#8FD400,149,209,0,80.0,100.0,42.0
Camel,#C19A6B,197,158,112,33.0,41.0,59.0
Melon,#FDBCB4,251,188,178,7.0,95.0,85.0
Bleu de France,#318CE7,51,147,233,210.0,79.0,55.0
Burlywood,#DEB887,219,177,132,34.0,57.0,70.0
Blue Bolt,#00B9FB,0,182,254,196.0,100.0,49.0
Picton blue,#45B1E8,68,174,230,200.0,78.0,59.0
Red Salsa,#FD3A4A,255,62,78,355.0,98.0,61.0
Pear,#D1E231,208,220,53,66.0,75.0,54.0
Japanese indigo,#264348,34,64,77,189.0,31.0,22.0
Mantis,#74C365,122,198,102,110.0,44.0,58.0
Lavender magenta,#EE82EE,238,139,237,300.0,76.0,72.0
Peach,#FFCBA4,252,205,166,26.0,100.0,82.0
Deep sky blue,#00BFFF,1,187,250,195.0,100.0,50.0
Rose ebony,#674846,106,74,70,4.0,19.0,34.0
Falu red,#801818,132,21,27,0.0,68.0,30.0
St. Patrick's blue,#23297A,35,37,121,236.0,55.0,31.0
Fawn,#E5AA70,233,173,108,30.0,69.0,67.0
CG Red,#E03C31,227,59,52,4.0,74.0,54.0
Sunray,#E3AB57,225,172,83,36.0,71.0,62.0
Frostbite,#E936A7,232,58,165,322.0,80.0,56.0
Chartreuse (web),#7FFF00,126,255,0,90.0,100.0,50.0
Army green,#4B5320,77,79,31,69.0,44.0,23.0
Anti-flash white,#F2F3F4,243,242,241,210.0,8.0,95.0
Indigo,#4B0082,73,0,129,266.0,100.0,26.0
Medium lavender magenta,#DDA0DD,218,157,217,300.0,47.0,75.0
French lilac,#86608E,134,92,143,290.0,19.0,47.0
Ube,#8878C3,137,122,193,253.0,39.0,62.0
Russian violet,#32174D,50,23,81,270.0,54.0,20.0
Green-yellow,#ADFF2F,180,250,46,84.0,100.0,59.0
Dark electric blue,#536878,82,116,117,206.0,18.0,40.0
Light cyan,#E0FFFF,228,254,255,180.0,100.0,94.0
Air Force blue (USAF),#00308F,0,44,143,220.0,100.0,28.0
Sap green,#507D2A,78,124,40,93.0,50.0,33.0
Jasmine,#F8DE7E,248,222,124,47.0,90.0,73.0
Golden poppy,#FCC200,254,196,1,46.0,100.0,49.0
Pastel magenta,#F49AC2,246,157,198,333.0,80.0,78.0
Old rose,#C08081,191,128,128,359.0,34.0,63.0
Silver pink,#C4AEAD,198,177,172,3.0,16.0,72.0
Old silver,#848482,136,134,127,60.0,1.0,51.0
Pearl,#EAE0C8,231,226,202,42.0,45.0,85.0
Jade,#00A86B,0,168,104,158.0,100.0,33.0
Terra cotta,#E2725B,230,114,94,10.0,70.0,62.0
Wild watermelon,#FC6C85,250,104,131,350.0,96.0,71.0
Japanese carmine,#9D2933,158,45,52,355.0,59.0,39.0
Amaranth,#E52B50,227,46,72,348.0,78.0,53.0
Blue-green,#0D98BA,13,153,185,192.0,87.0,39.0
Dogwood rose,#D71868,212,27,106,335.0,80.0,47.0
Mindaro,#E3F988,222,247,144,72.0,90.0,75.0
Smoke,#738276,122,136,126,132.0,6.0,48.0
Rosy brown,#BC8F8F,191,147,142,0.0,25.0,65.0
Pale goldenrod,#EEE8AA,235,233,172,55.0,67.0,80.0
Cardinal,#C41E3A,194,30,56,350.0,73.0,44.0
Orioles orange,#FB4F14,249,79,16,15.0,97.0,53.0
Sugar Plum,#914E75,143,80,116,325.0,30.0,44.0
Aero blue,#C9FFE5,201,243,233,151.0,100.0,89.0
Alice blue,#F0F8FF,246,249,255,208.0,100.0,97.0
Han purple,#5218FA,82,28,247,255.0,96.0,54.0
Silver sand,#BFC1C2,185,192,192,200.0,2.0,75.0
Safety orange,#FF7800,253,118,2,28.0,100.0,50.0
Sunset,#FAD6A5,253,215,159,35.0,89.0,81.0
Eggplant,#614051,100,64,79,329.0,20.0,32.0
Red Salsa,#FD3A4A,255,60,75,355.0,98.0,61.0
Fandango,#B53389,183,54,135,320.0,56.0,45.0
Pale lavender,#DCD0FF,220,211,255,255.0,100.0,91.0
Spanish crimson,#E51A4C,233,26,76,345.0,80.0,50.0
Hooker's green,#49796B,73,121,110,163.0,25.0,38.0
French puce,#4E1609,78,20,9,11.0,79.0,17.0
Safety orange (blaze orange),#FF6700,255,106,3,24.0,100.0,50.0
Cal Poly Pomona green,#1E4D2B,27,81,43,137.0,44.0,21.0
Palm Leaf,#6F9940,129,141,129,88.0,5.0,53.0
Taupe gray,#8B8589,140,131,138,320.0,3.0,53.0
Medium spring bud,#C9DC87,204,224,132,73.0,55.0,70.0
Vivid lime green,#A6D608,163,211,6,74.0,93.0,44.0
Frostbite,#E936A7,234,50,167,322.0,80.0,56.0
Chartreuse (web),#7FFF00,127,255,2,90.0,100.0,50.0
Amaranth,#E52B50,228,46,72,348.0,78.0,53.0
Lime (color wheel),#BFFF00,188,255,0,75.0,100.0,50.0
Tuscan brown,#6F4E37,108,84,59,25.0,34.0,33.0
Light green,#90EE90,148,243,144,120.0,73.0,75.0
English vermillion,#CC474B,207,73,72,358.0,57.0,54.0
Magenta (Pantone),#D0417E,206,72,120,334.0,60.0,54.0
Baby pink,#F4C2C2,245,194,190,0.0,69.0,86.0
Yellow Sunshine,#FFF700,251,242,4,58.0,100.0,50.0
Toolbox,#746CC0,115,111,192,246.0,40.0,59.0
Palm Leaf,#6F9940,126,134,130,88.0,5.0,53.0
Maastricht Blue,#001C3D,4,23,64,212.0,100.0,12.0
Deep carmine pink,#EF3038,237,46,58,357.0,86.0,56.0
